ID,Fatal_nonfatal,Time_Season,Time_Weekend,Time_TOD,Flight_DE,Flight_DE_Phase,Flight_Conducted_Under,Pilot_Certificate,Pilot_Airplane Rating,Pilot_Other Aircraft Rating,Pilot_Instrument Rating,Pilot_Instructor Rating,Pilot_Flight_Hours_general,Pilot_Age_general,Pilot_Sex_Female,Pilot_Seat Occupied,Pilot_Restraint Used,Second_Pilot_Instructor,AC_Airworthiness_Normal,AC_Landing Gear_Skid,AC_Airframe_general,AC_Seats_general,AC_Max_Gross_Wt_general,AC_Rated Power_Horsepower_general,AC_Engine_MFR,MF_Wind Speed_knots_general,MF_Altimeter_general,MF_Precipitation and Obscuration,MF_Visibility_miles,MF_Temperature_general,Aircraft Fire
840,0,1,1,0,5,3,3,0,0,1,1,2,1,1,0,2,0,2,1,1,2,1,2,2,0,2,3,0,2,5,0
841,1,1,0,0,0,2,3,2,1,0,0,2,3,1,0,2,1,2,1,1,5,1,3,5,2,,4,0,2,6,1
842,0,1,1,0,6,2,4,3,1,0,2,2,1,4,0,1,1,1,1,1,,3,5,5,3,3,0,0,2,5,0
843,0,1,0,0,2,2,2,1,1,0,0,1,0,1,0,2,0,1,1,1,,2,4,4,2,1,,0,2,,1
844,0,1,1,0,6,2,3,1,0,0,0,1,5,4,0,1,3,1,1,1,1,0,1,1,0,,3,0,2,4,0
845,0,1,1,0,8,2,3,1,0,0,0,1,4,4,0,1,0,0,1,1,2,0,0,0,0,1,1,0,2,5,0
846,0,1,0,0,1,2,4,0,2,0,1,0,4,5,0,1,0,1,1,1,2,1,1,1,0,,2,0,2,4,1
847,0,1,0,0,1,2,0,0,0,0,0,2,0,4,0,1,1,1,1,1,5,3,5,5,3,2,2,,1,5,0
848,0,1,1,0,5,2,0,1,1,0,2,1,4,2,0,0,1,1,1,1,,2,4,4,2,3,5,0,1,6,1
849,0,1,1,0,5,1,3,3,1,0,2,2,4,4,0,1,1,2,1,1,4,1,3,4,2,,3,0,2,5,0
850,0,1,0,2,3,2,0,0,1,0,0,2,4,2,0,1,1,1,1,1,,1,3,4,2,,0,0,2,3,0
851,0,1,1,0,6,3,3,4,1,1,2,2,0,1,0,2,0,1,1,1,4,0,0,0,0,2,4,0,2,2,0
852,0,2,0,0,5,1,3,3,1,0,2,2,0,0,0,2,1,2,1,1,0,0,1,0,0,3,0,0,2,4,0
853,0,2,0,0,8,5,4,3,1,0,2,2,4,5,0,1,1,1,1,1,2,1,1,4,2,1,4,1,2,5,0
854,1,2,1,0,5,2,4,3,2,0,2,2,3,2,0,2,2,2,1,1,0,2,5,5,3,,,1,,,0
855,0,2,0,0,1,2,0,1,2,0,0,1,2,1,0,0,0,1,1,1,,1,2,1,0,0,1,,2,4,0
856,0,2,0,0,4,2,4,0,1,0,2,2,3,1,0,2,0,1,0,1,0,2,4,4,2,3,2,0,2,5,0
857,1,0,1,0,4,2,1,1,1,0,2,1,5,2,0,1,1,1,0,1,5,0,5,5,1,2,0,0,2,0,0
858,0,2,0,0,5,3,4,1,0,0,1,0,5,3,0,1,0,1,1,1,3,0,1,1,0,2,5,0,2,6,0
859,0,2,1,0,5,2,3,4,1,1,2,2,0,4,0,1,,1,0,1,0,0,1,1,1,1,5,0,2,2,0
860,0,2,1,0,4,2,3,1,1,0,0,1,3,2,0,1,1,0,1,1,2,0,1,1,0,1,1,0,2,5,0
861,1,2,0,0,3,2,4,1,0,1,1,0,5,5,0,2,1,1,0,1,0,0,1,0,1,1,0,0,2,3,0
862,0,2,0,0,3,2,1,0,0,0,2,2,5,4,0,0,0,1,1,1,3,1,3,3,0,5,0,0,2,4,0
863,0,2,0,0,8,5,0,1,2,0,2,1,2,2,0,2,1,1,1,1,2,1,2,1,0,,5,0,2,4,0
864,1,2,0,0,,2,0,0,2,0,0,2,5,4,0,,,1,1,1,2,2,5,5,3,2,2,0,2,1,1
865,0,2,1,0,4,2,4,3,1,0,2,2,0,1,0,2,0,1,1,1,1,1,2,2,0,4,0,0,1,2,0
866,1,2,0,0,3,2,1,1,2,0,0,1,5,4,0,2,1,2,0,1,4,2,5,4,2,2,2,0,2,1,1
867,0,2,0,0,3,5,0,0,1,0,0,2,3,4,0,1,1,1,1,1,3,1,1,1,0,2,4,0,2,5,0
868,1,2,0,0,4,2,3,0,0,1,1,2,2,3,0,2,0,1,1,1,3,0,0,0,0,5,5,,2,2,0
869,0,2,1,0,3,2,0,1,2,0,0,1,5,3,0,2,2,1,0,1,3,1,4,4,2,3,4,0,2,4,0
870,0,2,0,0,8,2,0,1,2,0,0,1,4,4,0,2,0,1,1,1,1,1,2,2,0,3,1,0,2,5,0
871,1,2,1,0,3,2,1,0,1,0,0,2,5,2,0,1,1,1,1,1,5,1,3,4,2,4,0,0,2,1,0
872,1,2,1,1,0,2,4,0,0,0,0,1,5,5,0,,,1,1,1,1,2,4,4,2,2,2,0,2,2,0
873,0,2,1,0,1,2,4,3,2,1,2,2,0,4,0,1,,1,0,1,,0,1,0,1,1,0,0,2,3,0
874,0,2,1,0,4,1,3,0,0,0,1,2,5,4,0,1,3,0,1,1,3,1,3,3,0,4,3,0,2,2,0
875,0,2,0,0,2,2,0,0,1,0,0,2,1,1,0,2,0,1,1,1,2,0,2,2,0,3,5,0,2,0,0
876,0,3,0,0,8,4,4,1,1,0,2,1,4,4,0,,0,1,1,1,1,1,2,1,0,3,4,0,2,0,0
877,0,2,0,0,8,3,3,1,1,0,0,1,4,3,0,2,1,2,1,1,1,0,1,1,0,,5,0,2,1,0
878,0,2,1,0,8,2,0,1,1,0,0,1,4,2,0,0,,1,1,1,2,1,1,2,0,5,2,0,2,5,0
879,1,2,1,0,3,2,0,1,0,0,1,0,4,3,0,2,1,0,0,1,3,1,1,2,2,2,4,0,2,2,0
880,0,3,1,0,8,2,3,2,1,1,2,2,1,3,0,2,3,2,1,1,5,0,0,0,0,3,5,0,2,2,0
881,0,3,0,0,4,0,0,1,2,0,0,1,4,2,0,1,1,1,1,1,5,2,3,4,2,3,2,,2,3,0
882,0,3,0,0,5,2,0,1,1,0,2,1,3,5,0,0,0,1,1,1,0,1,2,2,0,3,4,0,2,5,0
883,1,3,0,0,0,2,0,0,1,0,0,2,5,5,0,2,1,1,1,1,3,3,4,5,2,,5,1,1,1,0
884,0,3,1,1,3,2,2,0,1,0,0,2,4,3,0,2,1,1,1,1,4,2,4,4,2,,3,0,2,2,0
885,0,3,0,0,3,2,4,3,2,0,1,2,3,4,0,2,0,1,1,1,,1,2,2,0,1,5,0,2,0,0
886,0,3,0,0,6,5,3,3,2,1,2,2,1,2,0,2,0,2,1,1,1,1,2,1,0,,2,0,2,4,0
887,0,3,1,0,0,3,0,0,0,0,0,2,5,0,0,2,2,1,1,1,4,1,5,5,1,4,2,1,1,1,0
888,0,3,1,0,5,2,4,3,0,0,2,2,5,5,0,1,3,1,1,1,3,1,2,3,0,3,2,0,2,1,0
889,1,0,0,0,4,2,5,1,1,0,0,1,5,3,0,2,1,1,1,1,3,2,5,5,3,2,5,0,,4,0
890,0,3,0,0,5,3,5,3,2,1,2,2,1,1,0,2,1,0,1,1,3,2,5,5,3,1,2,0,2,2,0
891,0,3,0,0,5,4,3,1,1,0,0,1,2,1,0,1,0,2,1,1,3,0,0,0,0,2,3,0,2,5,0
892,0,0,1,0,7,5,2,0,2,0,0,2,5,5,0,2,,1,1,1,5,0,4,4,2,0,4,0,1,1,0
893,1,0,0,0,1,2,1,1,1,0,0,1,5,3,0,1,1,1,1,1,5,1,3,4,2,3,4,0,2,0,0
894,0,3,0,0,0,2,1,1,2,0,0,1,5,5,0,1,2,2,0,0,2,3,5,5,1,1,1,1,0,2,0
895,0,0,0,0,4,2,0,0,2,0,2,2,2,1,0,2,0,1,0,1,4,1,4,4,2,2,4,0,2,3,0
896,0,0,0,0,8,2,4,0,2,0,0,2,2,1,0,2,1,1,1,1,3,0,1,1,0,,5,0,2,0,0
897,0,0,0,0,8,2,4,0,2,0,1,2,4,4,1,2,0,1,1,1,3,0,0,0,0,4,4,0,2,2,0
898,0,0,0,0,0,2,4,1,2,0,2,1,2,5,0,1,,1,1,1,,1,2,2,0,4,5,0,2,1,0
899,0,0,1,0,4,5,4,3,1,0,2,2,2,5,0,2,0,1,0,1,3,3,5,5,1,5,2,0,2,2,1
900,0,0,0,0,4,2,4,3,2,0,2,2,0,3,0,1,1,1,1,1,,1,2,3,2,5,2,,2,3,0
901,1,0,0,0,4,2,4,0,1,0,0,1,2,2,0,2,0,1,1,1,0,1,2,3,0,2,5,0,2,5,0
902,0,0,0,0,7,2,4,3,0,0,1,2,4,4,0,2,1,1,0,1,0,0,1,1,1,3,1,0,2,3,0
903,0,0,1,1,8,1,4,3,2,0,2,2,1,1,0,2,0,1,1,1,,0,0,0,0,1,5,0,2,2,1
904,1,0,1,0,0,2,4,3,1,0,2,2,0,1,0,2,2,1,1,1,2,1,2,2,0,2,0,0,2,1,1
905,0,0,1,0,2,2,3,3,1,0,2,2,1,3,0,2,0,0,1,0,3,0,0,0,0,5,2,0,2,5,0
906,1,0,0,0,8,2,0,1,0,0,0,1,3,3,0,2,,2,0,1,,0,4,4,2,1,1,0,,2,1
907,0,0,1,0,8,4,5,0,0,0,1,2,4,4,0,2,1,1,1,1,2,2,4,5,2,3,2,0,2,5,0
908,0,0,1,0,4,2,2,0,2,0,1,2,2,1,0,2,1,1,0,1,5,2,4,4,2,,5,0,2,1,0
909,0,0,0,0,4,5,5,0,1,0,2,2,4,2,0,2,0,2,0,1,5,1,4,4,2,4,,0,2,,0
910,0,0,0,0,0,2,2,0,1,0,2,2,5,3,0,1,,1,1,1,,1,3,3,0,5,0,0,1,5,0
911,0,0,0,0,3,2,2,1,0,0,0,1,5,2,0,2,0,1,1,1,1,2,5,5,3,3,,1,2,1,0
912,0,0,1,0,3,2,2,1,0,0,0,1,5,2,0,2,0,1,1,1,0,2,3,3,2,3,0,0,2,3,0
913,0,0,1,0,5,3,3,1,1,0,0,1,2,1,0,2,1,2,1,1,1,0,1,0,0,2,4,0,2,3,0
914,0,0,0,0,5,2,3,1,1,0,0,1,0,0,0,1,0,1,1,1,3,0,0,0,0,,3,0,2,5,0
915,1,0,1,0,0,2,4,3,1,0,2,2,0,2,0,2,0,1,1,1,0,0,1,1,0,1,0,1,0,2,0
916,0,0,0,0,6,2,0,0,1,0,0,2,2,1,0,2,1,1,1,1,0,3,4,4,2,3,0,0,2,3,0
917,0,0,1,0,1,2,2,1,1,0,0,1,4,2,0,0,1,1,0,1,5,0,4,4,2,0,1,0,1,2,1
918,0,0,0,0,3,2,2,0,2,0,1,2,3,1,0,2,,1,0,1,,1,4,4,2,1,4,0,2,3,0
919,0,0,0,0,0,2,3,4,1,1,2,2,0,3,0,1,0,2,1,1,2,1,2,3,0,5,2,0,2,4,0
920,0,0,0,0,8,3,4,0,0,1,1,2,5,1,0,1,1,1,1,1,3,1,1,1,0,1,3,0,2,4,0
921,0,0,0,0,8,3,3,4,1,1,2,2,0,1,0,2,,2,1,1,1,0,1,0,0,,3,0,2,4,0
922,0,0,1,2,5,2,3,4,1,1,2,2,0,4,1,1,1,1,1,1,2,0,1,1,0,,1,0,1,3,0
923,0,1,1,0,5,2,2,1,2,0,0,1,3,2,0,2,0,1,1,1,1,1,2,2,0,5,1,0,,4,0
924,0,0,0,0,1,2,3,0,1,0,0,2,,3,0,,,2,1,1,,0,5,5,1,3,0,0,2,5,0
925,0,1,0,0,2,3,0,0,2,0,0,1,3,1,0,1,,2,0,1,3,0,5,5,0,,,0,,2,0
926,0,1,0,0,6,3,4,3,1,0,2,2,1,2,0,2,0,1,1,1,0,1,2,2,0,3,2,0,2,5,0
927,1,1,0,0,4,2,0,0,1,1,0,1,4,3,0,2,0,1,1,1,2,1,2,2,0,1,0,0,2,3,0
928,1,1,0,0,0,2,0,1,2,0,2,1,4,4,0,2,,1,1,0,2,3,5,4,1,3,3,0,0,2,1
929,0,1,0,0,4,2,1,0,1,0,2,2,5,3,0,1,0,1,0,1,,0,5,5,0,3,5,0,2,2,0
930,1,1,0,0,,2,3,1,1,0,0,1,4,4,0,1,0,0,1,1,2,1,2,2,0,4,2,0,2,3,0
931,0,1,1,0,7,3,3,3,2,1,2,2,1,4,0,2,0,2,1,1,3,0,0,0,0,3,1,0,2,4,0
932,0,1,1,0,5,2,2,1,1,0,0,1,3,0,0,2,0,1,1,1,2,1,2,2,0,5,1,0,2,6,0
933,0,1,0,1,8,3,3,0,1,0,0,2,1,1,0,2,1,2,1,1,4,1,3,4,2,2,3,0,2,5,0
934,0,1,1,0,3,2,4,3,1,0,2,2,2,4,0,2,0,1,1,1,1,1,2,2,0,,4,0,2,5,0
935,1,1,0,0,0,2,4,1,0,0,1,1,5,4,0,0,0,1,0,1,1,1,2,3,0,2,1,,0,2,1
936,0,1,0,0,6,5,0,1,1,0,0,1,3,1,0,2,0,1,1,1,1,1,2,2,0,4,3,0,2,5,0
937,0,1,0,0,5,2,0,0,1,0,2,2,2,3,0,1,1,2,0,1,4,1,3,4,2,1,4,0,2,5,1
938,0,1,1,0,1,2,2,0,1,0,2,2,3,2,0,,,1,1,1,,0,0,0,0,,,,,,0
939,0,1,0,0,5,2,2,0,1,0,2,2,4,1,0,0,1,1,0,1,3,0,3,2,0,0,2,0,2,5,0
940,0,1,1,0,6,3,0,1,1,0,0,1,3,1,0,1,1,1,1,1,3,1,3,4,2,2,2,0,2,4,0
941,0,1,1,0,3,2,0,1,1,0,0,1,1,0,0,2,3,1,1,1,1,0,0,0,0,1,,0,2,5,0
942,1,1,0,1,5,5,4,0,0,0,0,2,4,4,0,2,3,2,0,0,2,3,5,5,1,1,2,0,2,5,0
943,0,1,0,0,5,3,0,0,2,0,2,2,4,4,0,1,1,1,1,1,3,1,3,4,2,4,2,,2,5,0
944,0,1,0,0,8,2,0,0,1,0,2,2,4,1,0,2,0,1,1,1,3,0,0,0,0,3,1,0,2,6,0
945,0,1,1,0,6,2,2,1,1,0,0,1,4,3,0,2,0,1,1,1,2,1,2,2,0,3,,0,2,,0
946,0,1,0,0,7,5,2,0,0,0,1,2,5,4,0,2,0,1,1,1,,1,2,2,0,1,0,0,2,5,0
947,0,1,0,0,3,2,2,1,0,0,0,1,4,3,0,2,0,1,0,1,1,1,2,3,0,5,3,0,2,3,0
948,0,1,0,0,4,2,2,1,1,0,0,1,3,2,0,2,0,1,1,1,1,1,2,3,0,3,3,0,2,2,0
949,0,1,0,0,6,4,4,0,1,0,0,2,4,4,0,2,,1,1,1,3,0,1,1,0,3,3,0,2,5,0
950,0,1,1,1,6,0,0,0,2,0,0,2,2,3,0,1,0,2,1,1,4,2,1,4,2,3,4,0,2,3,0
951,0,1,1,0,3,2,2,0,2,0,2,1,5,2,0,2,0,1,1,1,,1,3,3,2,2,3,0,2,5,0
952,0,1,1,0,3,2,2,0,1,0,0,2,3,1,0,2,1,1,0,1,4,2,4,4,2,0,,0,,4,0
953,1,2,0,0,,2,4,1,0,0,1,0,5,3,0,2,1,1,1,1,2,1,2,2,0,4,2,0,2,5,0
954,0,2,0,0,6,2,1,0,0,0,1,2,5,3,0,2,1,1,1,0,5,0,5,5,1,1,2,,2,4,0
955,1,1,0,0,4,5,4,2,1,1,2,2,0,4,0,0,,1,0,0,,0,1,0,1,,2,0,2,5,1
956,0,1,0,0,4,2,2,0,2,0,1,2,5,5,0,1,0,1,0,1,5,0,3,4,2,,5,,,5,0
957,0,1,1,0,4,2,2,1,1,0,0,1,4,1,0,2,3,1,0,1,0,1,2,1,0,3,3,0,2,5,0
958,0,1,0,0,4,5,0,1,1,0,0,1,0,0,0,1,0,1,1,1,2,0,0,1,1,3,3,0,2,5,1
959,0,1,1,0,,2,5,0,1,0,2,1,4,2,0,2,1,2,1,1,3,2,4,4,2,,1,0,2,3,0
960,0,1,0,0,3,2,0,1,0,0,0,1,5,5,0,2,,1,1,1,,1,3,2,0,1,0,0,2,3,0
961,0,1,0,0,5,1,4,1,1,0,0,1,1,1,0,1,1,0,1,1,,0,1,1,0,,5,0,2,2,0
962,0,2,0,0,4,2,2,1,0,0,1,1,4,2,0,1,,1,0,1,5,2,4,4,2,3,5,0,2,4,0
963,0,3,0,0,8,2,0,0,1,0,0,2,4,0,,1,,1,1,1,,2,5,5,1,3,3,,2,2,0
964,0,1,0,0,7,3,0,0,1,0,2,2,4,3,0,2,1,1,0,1,5,1,4,4,2,3,0,0,2,5,0
965,0,1,0,0,5,2,4,3,1,1,2,2,1,4,0,1,3,,1,1,,1,3,4,0,0,0,0,2,6,0
966,0,2,1,0,8,3,1,1,1,0,0,1,4,1,0,2,2,1,1,1,2,1,2,3,0,2,3,0,2,6,0
967,0,1,1,1,5,5,4,0,0,0,1,2,5,2,0,1,1,1,1,1,,2,3,4,2,,,0,,,0
968,0,2,0,0,4,2,4,3,1,0,2,2,3,4,0,2,,1,1,1,1,2,4,3,2,5,4,0,2,2,0
969,0,2,0,0,4,2,2,0,1,0,2,2,4,3,0,2,0,1,0,1,2,1,2,2,0,1,2,0,2,6,0
970,0,2,0,0,7,2,5,0,0,0,0,2,4,3,0,2,1,1,0,1,4,1,4,4,2,4,2,0,2,6,0
971,1,1,0,0,6,0,1,0,2,0,2,2,4,2,0,0,2,1,1,0,3,0,5,5,1,5,0,0,2,5,0
972,0,2,0,0,5,5,4,4,1,1,2,2,0,5,0,0,3,1,0,1,0,0,0,0,1,,,,,,0
973,0,2,1,1,6,3,0,0,2,0,2,2,5,5,0,1,1,1,1,1,0,1,3,2,0,,3,0,2,3,0
974,0,2,1,0,5,4,3,3,2,1,2,2,1,3,0,2,0,1,1,1,1,1,2,2,0,1,3,0,2,3,0
975,0,2,0,0,5,3,3,4,1,1,2,2,0,0,0,2,0,2,1,1,0,1,1,3,0,2,1,0,2,3,0
976,1,2,1,0,4,2,4,0,2,0,2,2,2,4,0,1,0,0,1,1,1,1,1,1,0,1,3,0,1,2,0
977,0,2,0,0,4,2,2,0,0,0,2,2,5,5,0,1,1,1,0,1,5,1,3,4,2,3,1,0,2,3,0
978,0,2,1,0,5,3,2,0,0,0,1,2,5,4,0,1,1,1,1,1,4,0,3,3,0,,3,0,1,1,0
979,1,2,0,0,3,2,2,1,1,0,0,1,5,3,0,2,1,1,1,1,4,2,4,3,2,3,0,0,2,3,1
980,0,2,0,0,5,3,3,3,1,0,2,2,0,0,0,2,,2,1,1,5,0,0,0,0,5,0,0,2,5,0
981,1,2,0,0,8,2,0,0,1,1,0,2,5,3,0,2,0,1,1,1,,0,0,0,0,5,1,0,2,2,0
982,0,2,0,0,3,2,0,1,1,0,0,1,5,3,0,2,1,1,0,0,5,3,5,5,1,2,1,0,2,2,0
983,0,3,0,1,8,2,0,0,1,1,2,2,,2,0,,,,1,1,,2,5,5,1,,,,,,0
984,0,2,0,1,5,3,4,0,2,0,2,2,3,4,0,2,0,1,1,1,1,1,3,3,2,2,2,0,2,2,0
985,0,2,0,2,7,2,3,1,1,0,0,1,,1,0,1,0,0,1,1,4,0,0,0,0,5,5,0,2,2,0
986,0,2,0,0,1,3,4,0,0,1,1,2,5,5,0,1,,1,1,1,,1,2,1,0,2,4,0,2,5,1
987,0,3,0,0,6,3,4,2,1,1,2,2,,,0,,,1,0,1,,0,1,1,0,1,5,0,2,1,0
988,0,3,1,0,4,2,0,1,1,0,0,1,3,1,0,0,0,1,1,1,2,1,2,2,0,1,0,0,2,3,0
989,0,1,0,0,8,2,0,0,1,0,0,1,4,1,0,1,1,1,1,1,3,3,4,5,2,,2,1,,4,1
990,0,3,0,0,5,5,3,4,1,1,2,2,0,3,0,2,3,1,1,1,2,0,0,0,0,4,5,0,2,2,0
991,0,3,0,0,4,2,3,1,2,0,2,1,4,2,0,2,3,0,1,1,2,1,1,1,0,0,5,0,2,2,0
992,0,3,1,0,7,4,4,3,2,0,2,2,3,5,0,2,,1,1,1,,0,1,1,1,4,5,0,2,2,0
993,1,3,0,1,5,2,4,3,2,0,2,2,4,4,0,2,,1,1,1,0,2,3,2,2,2,5,0,2,0,0
994,0,3,0,0,4,2,5,1,2,0,0,1,0,4,0,2,1,1,0,1,5,1,2,4,2,,5,0,2,2,0
995,0,3,0,0,5,3,3,4,1,1,2,2,0,0,0,2,1,1,1,1,0,0,1,1,0,4,5,0,1,0,0
996,0,3,0,0,8,3,0,0,1,0,0,1,5,4,,2,0,1,1,1,3,2,5,5,2,2,0,0,2,0,0
997,0,3,1,0,3,3,4,0,1,0,2,2,2,0,0,2,0,1,1,1,2,0,0,0,0,,,,,,0
998,0,3,1,0,3,2,0,0,2,0,0,2,5,4,0,2,0,1,1,1,2,1,2,2,0,2,5,0,2,1,0
999,0,3,0,0,6,2,3,4,1,1,2,2,0,2,0,2,1,1,1,1,2,0,1,1,0,2,3,0,2,3,0
1000,0,3,0,0,7,5,0,0,1,0,2,2,,2,0,,0,1,1,1,1,0,0,0,0,3,0,1,0,3,0
1001,0,0,1,0,6,3,0,0,0,0,0,1,4,3,0,2,1,1,0,1,0,3,5,5,1,1,2,0,2,2,0
1002,1,3,0,0,,2,4,3,2,1,2,2,3,5,0,0,1,1,0,1,0,0,0,0,1,3,0,,2,1,0
1003,0,3,0,0,4,1,3,3,2,1,1,2,1,1,0,2,1,2,1,1,2,2,5,5,1,1,3,0,2,5,0
1004,0,3,0,1,3,2,2,1,2,0,2,1,4,2,0,2,0,1,0,1,4,0,4,4,2,,,0,2,3,0
1005,1,0,0,0,3,2,0,0,1,0,2,2,2,1,0,,,1,1,1,1,1,2,2,0,0,2,0,2,3,1
1006,0,0,0,0,4,5,4,0,0,0,1,0,5,3,0,2,0,1,1,1,0,1,2,3,0,1,2,,2,2,0
1007,0,0,0,0,3,2,0,1,1,0,2,1,,2,0,,0,1,1,1,,0,0,0,0,5,2,0,2,3,0
1008,0,0,0,0,6,0,4,4,1,1,2,2,0,1,0,2,1,1,1,1,,2,5,5,3,3,,,,5,0
1009,0,0,0,0,5,1,3,1,2,0,0,1,2,3,0,1,0,0,1,1,3,0,0,1,0,3,3,0,2,3,0
1010,0,0,0,0,1,3,0,1,1,1,0,1,3,2,0,,,1,0,1,,2,4,4,3,4,1,0,2,5,0
1011,1,1,0,0,3,2,5,1,1,0,0,1,5,3,0,1,,1,0,1,4,0,5,5,1,,,0,0,3,1
1012,0,0,1,0,4,2,1,0,1,0,2,2,5,1,0,1,1,1,1,1,5,2,3,4,2,2,3,0,2,2,0
1013,1,0,1,0,6,2,0,0,0,0,0,2,5,3,0,1,,0,0,1,5,0,5,5,1,2,0,0,2,6,0
1014,1,0,1,1,6,2,5,0,0,0,1,2,1,1,0,1,0,0,1,1,3,0,3,4,2,1,3,0,2,3,0
1015,0,0,0,1,8,5,5,0,0,0,0,2,5,3,0,1,0,2,0,1,5,3,5,4,1,,1,0,2,5,0
1016,0,0,0,1,5,2,4,1,2,0,0,1,4,4,0,2,,1,0,1,3,2,4,4,2,,5,0,2,1,0
1017,0,0,1,0,7,2,4,0,0,0,0,2,3,5,0,2,0,1,0,1,0,0,1,0,1,3,2,0,2,4,0
1018,0,0,0,0,5,2,4,0,0,0,1,2,4,5,0,2,0,1,0,1,,2,2,4,2,1,5,,2,2,0
1019,1,0,1,0,4,5,3,0,0,1,1,2,1,2,0,2,1,1,1,1,3,0,1,1,0,,2,0,2,5,0
1020,1,1,0,0,3,2,1,0,1,0,0,1,4,2,0,1,2,1,1,1,5,3,4,5,2,,2,0,2,2,1
1021,0,0,1,0,5,5,0,1,1,0,0,1,3,2,0,2,1,1,1,1,5,0,4,4,2,5,,1,1,5,0
1022,0,1,0,0,3,2,2,0,2,0,2,2,5,4,0,1,1,1,1,1,2,0,3,3,2,1,2,0,2,4,0
1023,0,1,0,0,3,2,2,0,2,0,1,2,1,1,,,,1,1,1,,0,0,0,0,,,,,,0
1024,0,1,0,2,4,2,4,0,0,0,0,1,5,4,0,1,0,1,1,1,4,1,3,3,0,1,4,0,2,5,0
1025,1,1,0,0,3,2,2,0,0,0,1,2,5,4,0,2,0,1,1,1,0,2,3,3,2,1,3,0,2,5,0
1026,0,1,0,0,3,2,0,3,2,0,2,2,,5,0,,,1,1,1,1,1,1,1,0,,,,,,0
1027,0,1,0,0,,2,3,1,1,0,0,1,3,2,0,1,,0,1,1,,1,1,1,0,1,0,0,2,6,0
1028,0,1,0,0,4,0,4,3,0,0,2,2,4,5,0,2,1,1,1,1,,2,4,5,1,3,3,0,2,6,1
1029,1,1,0,0,,2,3,1,1,0,0,1,1,2,0,2,,0,1,1,1,1,3,1,0,3,2,0,2,5,1
1030,0,1,0,0,4,2,1,0,2,0,0,2,5,3,0,2,,1,0,1,5,3,4,5,2,2,4,0,2,5,0
1031,1,1,0,0,5,2,1,0,0,0,1,0,5,2,0,1,,1,0,0,4,0,5,5,1,3,4,0,2,6,1
1032,0,1,1,0,5,2,4,0,0,1,1,2,4,3,0,2,0,1,1,1,2,1,2,2,0,4,0,0,,5,0
1033,0,1,0,0,4,2,4,1,2,0,0,1,4,2,0,2,0,1,1,1,1,1,2,2,0,1,2,1,2,5,0
1034,0,1,1,0,8,0,4,3,2,0,1,2,4,4,0,1,0,1,1,1,0,1,3,1,0,2,2,,2,5,0
1035,0,1,1,0,6,2,0,1,0,0,0,1,5,4,0,2,,1,1,1,4,2,5,5,2,1,5,0,2,2,1
1036,0,1,0,0,4,2,0,0,1,0,2,2,5,5,0,2,0,1,1,1,2,0,0,0,0,3,2,,,6,0
1037,1,1,1,0,6,2,2,0,2,0,2,2,5,4,0,1,0,1,1,1,3,1,3,4,2,1,3,0,2,3,1
1038,0,1,0,0,3,2,2,1,0,0,0,0,5,2,0,2,2,1,1,1,3,1,2,2,0,0,3,0,2,4,0
1039,0,1,0,0,4,2,1,1,0,0,0,1,5,2,0,1,1,1,1,1,2,0,4,4,2,0,2,0,2,2,0
1040,0,1,1,0,8,3,0,1,0,0,0,1,4,4,0,2,0,1,0,1,2,1,3,3,0,,3,0,2,5,0
1041,0,1,1,0,6,2,2,0,2,0,0,2,4,2,0,2,0,1,0,1,2,0,2,3,0,1,1,0,2,5,0
1042,1,1,1,0,5,5,0,1,1,0,2,1,4,5,0,2,,1,1,1,,0,1,1,0,,,0,,,1
1043,0,1,0,0,8,3,2,1,0,0,1,0,5,2,0,,,1,0,1,3,1,2,2,0,1,2,0,2,4,1
1044,0,1,0,0,4,5,2,0,1,0,0,1,4,2,0,2,0,1,1,1,1,1,2,2,0,3,3,0,2,5,0
1045,0,1,0,0,4,2,2,0,2,0,2,2,5,4,0,2,0,1,0,1,3,0,4,3,2,2,0,0,2,6,0
1046,1,1,0,0,2,0,4,0,0,0,1,2,5,5,0,1,1,0,1,1,2,2,5,5,3,1,1,0,2,5,0
1047,0,1,0,0,8,2,1,0,2,0,2,2,5,2,0,1,0,1,1,1,4,0,3,4,2,3,2,0,2,4,0
1048,1,1,1,0,5,2,0,0,1,0,0,2,5,5,0,0,1,1,1,1,5,1,4,4,2,3,5,0,2,5,1
1049,0,1,0,0,2,3,5,1,1,0,0,1,5,3,,1,1,0,0,1,1,0,2,3,2,0,3,0,2,5,0
1050,0,2,0,0,8,5,3,1,0,1,1,0,5,0,0,2,0,2,1,0,3,0,0,0,0,2,2,0,2,5,0
1051,1,3,0,0,3,2,1,1,1,0,0,1,5,2,0,1,,1,1,1,5,1,3,4,2,2,5,0,2,2,1
1052,0,2,0,0,5,5,4,3,0,0,1,2,4,4,0,1,0,1,0,1,0,0,1,0,1,2,3,0,2,5,0
1053,1,2,1,0,5,2,4,0,2,0,1,2,1,5,0,2,0,1,0,1,,0,1,0,0,3,5,0,2,3,1
1054,0,2,0,0,5,3,3,0,2,0,0,2,3,2,0,2,1,2,1,1,3,2,5,5,2,3,1,,2,3,0
